#  pt_Z-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
            415    0.008064674   0.0015521473    0.006282372   0.0011619789    0.010438353   0.0022296573
            420   0.0072915484   0.0013547418   0.0054283561   0.0010279692    0.010071585   0.0019345935
            425   0.0065892972   0.0013884637   0.0051748808   0.0010394594   0.0084688013   0.0020192265
            430   0.0069930937   0.0014561874   0.0056806118    0.001082409    0.008373062   0.0022851925
            435   0.0072428488   0.0014641634   0.0059688579   0.0011407382   0.0084784165   0.0021172516
            440   0.0064935007   0.0012734166   0.0049998982   0.0010027797   0.0084979969   0.0017507218
            445   0.0035245277    0.001229449   0.0029588998   0.0008561491   0.0040154467   0.0019392485
            450   0.0049950397    0.001116869   0.0038176216  0.00086165235   0.0066532337   0.0015123096
            455   0.0059949443   0.0013680262   0.0044149952   0.0009699958   0.0083490364   0.0020883411
            460   0.0037463211   0.0011444356   0.0032936382   0.0017453794   0.0040438855   0.0012642695
            465   0.0037462003  0.00096721638   0.0027817806   0.0007240935   0.0051676757   0.0013567196
            470   0.0042802352   0.0011523108   0.0032984547  0.00081941706   0.0056428998    0.001769202
            475   0.0042115738   0.0010969271   0.0032138697  0.00082111301   0.0055524833   0.0015132042
            480   0.0055198282   0.0012287867   0.0041229189  0.00090661828   0.0075709761   0.0017639387
            485   0.0019979904  0.00086510096   0.0015853927  0.00062599459   0.0024876503   0.0013028983
            490       0.002272  0.00089398503   0.0015380159  0.00058210781    0.003532477   0.0014552034
            495   0.0035030079   0.0010005965   0.0025805723  0.00071463582     0.00491207   0.0014989804
            500   0.0042457042   0.0010885666   0.0030641335  0.00077783718   0.0060938442   0.0016233351
            505   0.0024975516  0.00086510829    0.002018849  0.00064165799   0.0030015708   0.0012659129
            510   0.0019980095  0.00070636771   0.0015551924  0.00055299918   0.0025405723  0.00091272426
            515   0.0030534308  0.00088300484     0.00261476   0.0007826831   0.0033166766   0.0010260642
            520   0.0014984674  0.00061171617  0.00099388868  0.00040762347   0.0023748553  0.00097519547
            525  0.00099902063  0.00061172654  0.00082778379   0.0004320295    0.001157787  0.00093291537
            530  0.00074927185  0.00055842738  0.00067455645  0.00043617225  0.00080343403  0.00061140026
            535  0.00099898885  0.00049946945  0.00074992686  0.00037703883   0.0013613736  0.00068692126
            540   0.0010294753   0.0005153879   0.0007562989  0.00038142914   0.0014494563  0.00073003198
            545   0.0010599554  0.00063902347  0.00085201909  0.00044905772    0.001318601   0.0010053784
            550  0.00049951034  0.00049945993  0.00042609854  0.00079132144  0.00050386009  0.00046706273
            555   0.0010087822  0.00050443707  0.00077055644  0.00038832225    0.001347027  0.00068011062
            560  0.00074929094  0.00043258169  0.00054405533  0.00039089605  0.00080299521  0.00046599591
            565  1.9068362e-08  0.00035317599 -0.00019788871  0.00057857745  7.5898261e-05  0.00024168058
            570     0.00149855  0.00070634972   0.0013500744   0.0005048727   0.0016009984  0.00073088858
            575   0.0014984865  0.00061172395   0.0011063593  0.00046379512   0.0021009475   0.0008943228
            580   0.0013016025   0.0005839837  0.00098980605  0.00045362372   0.0017631351  0.00079274652
            585  0.00099898249  0.00049946627  0.00070712877  0.00035538758   0.0014571002   0.0007351217
            590  0.00083530047  0.00048732929  0.00061026393  0.00035953899    0.001195256  0.00069449652
            595  0.00049949125  0.00035317598  0.00034435612  0.00024382946  0.00075245151  0.00053317846
            600  0.00099905879  0.00061170058  0.00056379019   0.0013301651   0.0010988363  0.00046567687
            605   0.0004994976  0.00035318048   0.0003638601   0.0002577841  0.00071030207  0.00050363474
            610  4.4515103e-08  0.00035314002 -0.00061370426   0.0011439456  0.00022850238  0.00016888746
            615   0.0012487504  0.00055843021   0.0010111224   0.0004533183   0.0014725215  0.00066444995
            620  0.00049950396  0.00035318497  0.00040856599  0.00029051364  0.00057556758  0.00041588984
            625  0.00024975516  0.00024974267  0.00021621622  0.00021620541  0.00027804134  0.00027802743
            630  0.00049949125  0.00035317598  0.00037460732  0.00026627342  0.00067226073  0.00048099971
            635  0.00049951031  0.00035318947  0.00038803178  0.00027560033  0.00064124007  0.00045823874
            640   0.0002497488  0.00024973631  0.00019462639  0.00019461666  0.00032139269  0.00032137663
            645  0.00024975516  0.00024974267  0.00019980286  0.00019979287   0.0002966868  0.00029667197
            650              0              0              0              0              0              0
            655              0              0              0              0              0              0
            660  0.00024975516  0.00024974267  0.00016233387  0.00016232575  0.00040068045  0.00040066041
            665  0.00024974245  0.00024972996  0.00016804451  0.00016803611  0.00038791733  0.00038789793
            670  0.00049952941  0.00035320297  0.00043078537  0.00039801974  0.00051885533  0.00036758941
            675  0.00024973609   0.0002497236  0.00014734499  0.00014733762  0.00044785377  0.00044783135
            680              0              0              0              0              0              0
            685  0.00049950398  0.00035318499  0.00042924643  0.00030886417   0.0005580159  0.00039490619
            690              0              0              0              0              0              0
            695              0              0              0              0              0              0
            700  0.00024975516  0.00024974267  0.00018749126  0.00018748188  0.00033289666     0.00033288
            705  0.00024972973  0.00024971725  0.00014756757  0.00014756019  0.00044824165  0.00044821924
            710              0              0              0              0              0              0
            715              0              0              0              0              0              0
            720              0              0              0              0              0              0
            725  0.00024972973  0.00024971725  0.00015673768  0.00015672984  0.00041731638  0.00041729552
            730   0.0002497488  0.00024973631  0.00016166614  0.00016165806  0.00040185692  0.00040183682
            735              0              0              0              0              0              0
            740              0              0              0              0              0              0
            745  0.00024975516  0.00024974267  0.00022071224  0.00022070121  0.00026556438   0.0002655511
            750              0              0              0              0              0              0
            755              0              0              0              0              0              0
            760              0              0              0              0              0              0
            765              0              0              0              0              0              0
            770  1.2712242e-08  0.00035317149 -0.00020164707  0.00057686842  7.7042938e-05  0.00026992459
            775              0              0              0              0              0              0
            780              0              0              0              0              0              0
            785  0.00025210176  0.00025208915  0.00020100477  0.00020099472   0.0003202035   0.0003201875
            790  0.00024979967  0.00024978718  0.00020679174   0.0002067814  0.00030582512  0.00030580983
            795              0              0              0              0              0              0
            800              0              0              0              0              0              0
            805              0              0              0              0              0              0
            810              0              0              0              0              0              0
            815              0              0              0              0              0              0
            820  0.00024975516  0.00024974267   0.0002090302  0.00020901975  0.00027336089  0.00027334722
            825              0              0              0              0              0              0
            830              0              0              0              0              0              0
            835   0.0002497488  0.00024973631  0.00020197774  0.00020196764  0.00029089984  0.00029088529
            840              0              0              0              0              0              0
            845              0              0              0              0              0              0
            850              0              0              0              0              0              0
            855              0              0              0              0              0              0
            860              0              0              0              0              0              0
            865              0              0              0              0              0              0
            870              0              0              0              0              0              0
            875              0              0              0              0              0              0
            880              0              0              0              0              0              0
            885              0              0              0              0              0              0
            890              0              0              0              0              0              0
            895  0.00024975516  0.00024974267   0.0002004833  0.00020047328  0.00030328141  0.00030326625
            900              0              0              0              0              0              0
            905              0              0              0              0              0              0
            910              0              0              0              0              0              0
            915              0              0              0              0              0              0
            920              0              0              0              0              0              0
            925              0              0              0              0              0              0
            930              0              0              0              0              0              0
            935              0              0              0              0              0              0
            940              0              0              0              0              0              0
            945              0              0              0              0              0              0
            950              0              0              0              0              0              0
            955              0              0              0              0              0              0
            960              0              0              0              0              0              0
            965              0              0              0              0              0              0
            970              0              0              0              0              0              0
            975              0              0              0              0              0              0
            980              0              0              0              0              0              0
            985              0              0              0              0              0              0
            990              0              0              0              0              0              0
            995              0              0              0              0              0              0
           1000              0              0              0              0              0              0
