#  pt_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
            605    0.051287487    0.024577272    0.051287487    0.024577272    0.051287487    0.024577272
            610     0.24269776     0.15029644     0.24269776     0.15029644     0.24269776     0.15029644
            615    0.012392067    0.010143011    0.012392067    0.010143011    0.012392067    0.010143011
            620    0.050280447    0.021774165    0.050280447    0.021774165    0.050280447    0.021774165
            625    0.043113297     0.01930321    0.043113297     0.01930321    0.043113297     0.01930321
            630     0.13433263    0.088576228     0.13433263    0.088576228     0.13433263    0.088576228
            635    0.043992515    0.015370307    0.043992515    0.015370307    0.043992515    0.015370307
            640     0.01810581   0.0090651189     0.01810581   0.0090651189     0.01810581   0.0090651189
            645    0.046970727    0.017193633    0.046970727    0.017193633    0.046970727    0.017193633
            650     0.01358581   0.0078509073     0.01358581   0.0078509073     0.01358581   0.0078509073
            655    0.025528604    0.010435243    0.025528604    0.010435243    0.025528604    0.010435243
            660    0.035993632    0.012883715    0.035993632    0.012883715    0.035993632    0.012883715
            665     0.01838581    0.015134189     0.01838581    0.015134189     0.01838581    0.015134189
            670    0.043277766    0.013739474    0.043277766    0.013739474    0.043277766    0.013739474
            675    0.036271174    0.012987549    0.036271174    0.012987549    0.036271174    0.012987549
            680    0.044403129    0.014081868    0.044403129    0.014081868    0.044403129    0.014081868
            685    0.015582794    0.009021901    0.015582794    0.009021901    0.015582794    0.009021901
            690    0.015033855    0.010954808    0.015033855    0.010954808    0.015033855    0.010954808
            695    0.026468492    0.010819343    0.026468492    0.010819343    0.026468492    0.010819343
            700     0.05882771    0.023659843     0.05882771    0.023659843     0.05882771    0.023659843
            705      0.0299419    0.011360697      0.0299419    0.011360697      0.0299419    0.011360697
            710    0.012417765   0.0094902211    0.012417765   0.0094902211    0.012417765   0.0094902211
            715    0.017026257   0.0085168755    0.017026257   0.0085168755    0.017026257   0.0085168755
            720    0.045126368    0.026215175    0.045126368    0.026215175    0.045126368    0.026215175
            725    0.028605475    0.011854998    0.028605475    0.011854998    0.028605475    0.011854998
            730     0.02151743   0.0096297992     0.02151743   0.0096297992     0.02151743   0.0096297992
            735   0.0070936314   0.0062011751   0.0070936314   0.0062011751   0.0070936314   0.0062011751
            740    0.016292626   0.0097410559    0.016292626   0.0097410559    0.016292626   0.0097410559
            745    0.013017318    0.011355544    0.013017318    0.011355544    0.013017318    0.011355544
            750    0.010656089   0.0098558404    0.010656089   0.0098558404    0.010656089   0.0098558404
            755   0.0081166482   0.0057579857   0.0081166482   0.0057579857   0.0081166482   0.0057579857
            760   0.0039244693   0.0039242731   0.0039244693   0.0039242731   0.0039244693   0.0039242731
            765    0.012310503   0.0071238407    0.012310503   0.0071238407    0.012310503   0.0071238407
            770    0.017552515   0.0087758184    0.017552515   0.0087758184    0.017552515   0.0087758184
            775    0.016423017   0.0082619072    0.016423017   0.0082619072    0.016423017   0.0082619072
            780    0.013994302    0.010210969    0.013994302    0.010210969    0.013994302    0.010210969
            785   0.0043415641    0.004341347   0.0043415641    0.004341347   0.0043415641    0.004341347
            790     0.23042682     0.20655307     0.23042682     0.20655307     0.23042682     0.20655307
            795     0.01900905    0.011885815     0.01900905    0.011885815     0.01900905    0.011885815
            800    0.016171509   0.0081246621    0.016171509   0.0081246621    0.016171509   0.0081246621
            805   0.0016899444    0.012167424   0.0016899444    0.012167424   0.0016899444    0.012167424
            810     0.01905866    0.015311886     0.01905866    0.015311886     0.01905866    0.015311886
            815    0.013238213   0.0076429384    0.013238213   0.0076429384    0.013238213   0.0076429384
            820   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            825    0.079548939    0.066814709    0.079548939    0.066814709    0.079548939    0.066814709
            830      0.2116962     0.18607008      0.2116962     0.18607008      0.2116962     0.18607008
            835   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            840    0.023737095    0.012775084    0.023737095    0.012775084    0.023737095    0.012775084
            845    0.014446816    0.016937599    0.014446816    0.016937599    0.014446816    0.016937599
            850              0              0              0              0              0              0
            855   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            860              0              0              0              0              0              0
            865    0.014237095   0.0082439262    0.014237095   0.0082439262    0.014237095   0.0082439262
            870              0              0              0              0              0              0
            875   0.0030713967   0.0069240509   0.0030713967   0.0069240509   0.0030713967   0.0069240509
            880    0.013700782   0.0079218355    0.013700782   0.0079218355    0.013700782   0.0079218355
            885     0.00438838   0.0043881606     0.00438838   0.0043881606     0.00438838   0.0043881606
            890   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            895 -8.4916201e-06   0.0062116453 -8.4916201e-06   0.0062116453 -8.4916201e-06   0.0062116453
            900   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            905    0.010146816   0.0072439461    0.010146816   0.0072439461    0.010146816   0.0072439461
            910              0              0              0              0              0              0
            915  -0.0043882683   0.0043880489  -0.0043882683   0.0043880489  -0.0043882683   0.0043880489
            920  -0.0043882683   0.0043880489  -0.0043882683   0.0043880489  -0.0043882683   0.0043880489
            925              0              0              0              0              0              0
            930   0.0038347485   0.0038345568   0.0038347485   0.0038345568   0.0038347485   0.0038345568
            935              0              0              0              0              0              0
            940              0              0              0              0              0              0
            945   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            950   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            955   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            960   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            965              0   0.0062056382              0   0.0062056382              0   0.0062056382
            970              0              0              0              0              0              0
            975              0              0              0              0              0              0
            980   0.0044715084   0.0044712849   0.0044715084   0.0044712849   0.0044715084   0.0044712849
            985   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            990              0              0              0              0              0              0
            995              0              0              0              0              0              0
           1000              0              0              0              0              0              0
