# m_bbZ-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16   -0.019684358    0.019683374   -0.078620112    0.078616179   0.0017502235    0.001750136
             17              0              0              0              0              0              0
             18    0.078946927    0.045898345    0.058563128    0.034156018     0.13118156     0.07933368
             19    0.021941342    0.021940245    0.007150838   0.0071504804    0.025526258    0.025524982
             20     0.08148324    0.047300544     0.05520447    0.032237449     0.10499553    0.062356071
             21   -0.020602794    0.020601764   -0.044034078    0.044031876  -0.0099324017    0.009931905
             22    0.078573184    0.046430388    0.061466481    0.036555561     0.10784916    0.065702795
             23     0.06603017    0.038121002     0.04146648     0.02410954     0.12320559    0.072808475
             24     0.19525531      0.1103099     0.16297653     0.10238843     0.24550447     0.12481026
             25     0.15358213     0.07715499     0.09068676    0.057610523     0.26904135     0.16022215
             26     0.17631565     0.08635506     0.10295643     0.13233578     0.21518716    0.096135911
             27     0.14353073    0.080488172    0.092376537      0.0589987     0.20223073     0.13606985
             28     0.10712179      0.0677241    0.087778212      0.0519896     0.12470112    0.084181374
             29    0.061112287     0.11031678   -0.028210612      0.1519867    0.088793851    0.091675814
             30         0.2795     0.10417818     0.21508547    0.082899174     0.41634078     0.15946157
             31     0.33044861     0.10670839     0.26606648    0.084887541     0.47468117      0.1881537
             32     0.46263073     0.12761493     0.38100558      0.1098651     0.58315195     0.15526208
             33     0.27228213    0.092865691     0.20645978    0.066897115     0.38078491      0.1466632
             34     0.48806872     0.13916469     0.40420201     0.10689872     0.63574524      0.2174378
             35      0.5422313     0.15212678      0.4456514     0.12127676     0.63697598     0.23806061
             36     0.60156313      0.1331556     0.47537654     0.10630835      0.8067419      0.2122892
             37     0.66386258     0.14348186      0.5040676      0.1102491     0.96301845     0.21914099
             38     0.46254303     0.11960814      0.3665805    0.089659534     0.67332569     0.20920165
             39     0.57823521     0.15349865     0.44638157     0.12231544     0.80929441     0.22542285
             40     0.63973353      0.1472393     0.50248944     0.10841698     0.82361843     0.20253558
             41      1.0525282     0.25065583     0.89807743      0.2222692      1.4335307     0.35828155
             42     0.93235028     0.17727629     0.73512554      0.1362287      1.2598497     0.26650838
             43     0.92742237     0.19418557      0.7481786     0.13953797      1.1866056      0.3243577
             44      1.3968542      0.2228611      1.0884313     0.17364627      2.0147648     0.36705461
             45      1.1532123     0.20873647     0.97419123     0.17316945      1.3954151     0.27799844
             46      1.0751759     0.20330627       0.891772      0.1643477      1.3276162     0.29967603
             47      1.4850514     0.24825635      1.2022243     0.19938532      1.9460484     0.35868832
             48      1.5450922      0.2726136      1.2668017     0.21113396      2.0103682      0.4364914
             49      1.6298023     0.24776363       1.346551     0.20406326      2.1341508     0.36895131
             50      1.6935425     0.31297078      1.4178942     0.27211957      2.0832475     0.38655787
             51      1.7035263     0.27274218      1.4137933      0.2322348      2.0923754     0.33594169
             52      1.8611302     0.25948064      1.5190108     0.20930361      2.4233737     0.36498796
             53      2.2414944     0.43467303      1.8333609       0.387384      3.0717129     0.52262417
             54      1.9914207     0.28583153      1.6746726     0.23857143      2.5005414     0.40956809
             55       2.542762     0.36861446      2.1000447     0.31855484      3.4522334     0.49459286
             56      2.3826665     0.38432638      2.0543737     0.34298522      2.8384321     0.46231094
             57      2.8392604     0.36360643      2.4011249     0.30931302      3.5257402     0.51434621
             58      2.9786878      0.3369127      2.4644606     0.27915533      3.7978449      0.4743856
             59      2.8313944     0.33428825      2.3584873     0.27745491      3.6795391     0.48153363
             60      3.2576028     0.44413691      2.7908467     0.40171768      4.0943045     0.60163419
             61      3.6722045     0.62416719      3.1637616      0.5513693      4.4746425     0.77098067
             62      3.7423197     0.41925173      3.1803208     0.34995827      4.7221906     0.62141927
             63      3.8267671     0.48642195      3.2302738     0.41171912      4.8074469     0.68137942
             64      4.6386986     0.42582998      3.8498563      0.3565687      5.6782324     0.56005855
             65      4.8141256     0.47461636      4.1405263     0.41593184      5.8936827     0.60683153
             66      5.3302158      0.5500953      4.4931021     0.48636624      6.8738302     0.75891785
             67      5.6584218     0.75053565      4.8591022     0.70773868      6.8311408     0.84703146
             68      4.8440436     0.50332317      4.0586561     0.42473228      6.1707391     0.70864465
             69      6.8604982      1.0572933      5.9986616      1.0160155      7.9749397      1.0609149
             70      6.0724425     0.58139702      5.1141318     0.49898718       7.702952      0.7873761
             71      6.6319219     0.66569083      5.6944148     0.58262393      8.1365126     0.90540578
             72      8.1467508      1.2878486      6.8416623      1.1675356       10.34596      1.4340166
             73      8.2184356     0.87887588      7.0625346     0.78069087      10.807555      1.4987492
             74      7.5188014     0.64508155       6.445675     0.58546821      9.0866393     0.80838056
             75      9.9308982      1.6615338      8.5643734      1.4584701      11.936002      1.9909044
             76      8.4667958     0.73070447      7.2821904     0.63860027      10.210388      0.9234186
             77      11.382401     0.85194127      9.8115288     0.75976527       13.82954      1.0322336
             78      12.150643     0.93076737      10.391147     0.83719294      15.007616      1.1366661
             79      11.688116     0.80340309      10.028451     0.69970413      13.955458     0.98331396
             80      13.433121     0.79061823      11.330034     0.67060388      16.893867      1.1158095
             81      15.997757      1.1770305      13.961335      1.1226583      19.013201      1.3022336
             82      16.811737      1.1418231      14.434825       1.033586       20.95777      1.3748233
             83      18.906196     0.92597218      15.923224     0.79183463      24.225525      1.2973176
             84      22.633872      1.6554948      19.149103      1.4153795      28.752409      2.1892492
