#  pt_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
            455     0.49862841    0.098040435     0.49862841    0.098040435     0.49862841    0.098040435
            460     0.31236864     0.05663645     0.31236864     0.05663645     0.31236864     0.05663645
            465     0.35232213    0.091214968     0.35232213    0.091214968     0.35232213    0.091214968
            470     0.36731859     0.12430182     0.36731859     0.12430182     0.36731859     0.12430182
            475     0.28698455    0.051929009     0.28698455    0.051929009     0.28698455    0.051929009
            480     0.19753209    0.035741742     0.19753209    0.035741742     0.19753209    0.035741742
            485     0.23860451    0.055242082     0.23860451    0.055242082     0.23860451    0.055242082
            490     0.32932543    0.079935236     0.32932543    0.079935236     0.32932543    0.079935236
            495     0.18361864    0.028029264     0.18361864    0.028029264     0.18361864    0.028029264
            500     0.24330719     0.04287634     0.24330719     0.04287634     0.24330719     0.04287634
            505     0.25999449    0.068310396     0.25999449    0.068310396     0.25999449    0.068310396
            510      0.1732451     0.04883108      0.1732451     0.04883108      0.1732451     0.04883108
            515     0.29938457     0.13416893     0.29938457     0.13416893     0.29938457     0.13416893
            520     0.21382848    0.047284407     0.21382848    0.047284407     0.21382848    0.047284407
            525     0.16581368    0.033263979     0.16581368    0.033263979     0.16581368    0.033263979
            530     0.14937496    0.041884981     0.14937496    0.041884981     0.14937496    0.041884981
            535     0.27005797     0.12134438     0.27005797     0.12134438     0.27005797     0.12134438
            540     0.14640663    0.046863681     0.14640663    0.046863681     0.14640663    0.046863681
            545     0.13707756    0.036607703     0.13707756    0.036607703     0.13707756    0.036607703
            550    0.078852736    0.012517241    0.078852736    0.012517241    0.078852736    0.012517241
            555     0.08504679    0.016671848     0.08504679    0.016671848     0.08504679    0.016671848
            560      0.2093874    0.083378924      0.2093874    0.083378924      0.2093874    0.083378924
            565    0.077245314    0.009947183    0.077245314    0.009947183    0.077245314    0.009947183
            570    0.083010551    0.012361223    0.083010551    0.012361223    0.083010551    0.012361223
            575     0.10255359    0.031177241     0.10255359    0.031177241     0.10255359    0.031177241
            580     0.12193498    0.052500041     0.12193498    0.052500041     0.12193498    0.052500041
            585     0.11478053    0.026499009     0.11478053    0.026499009     0.11478053    0.026499009
            590    0.052188011   0.0068181338    0.052188011   0.0068181338    0.052188011   0.0068181338
            595    0.067615689     0.02331363    0.067615689     0.02331363    0.067615689     0.02331363
            600    0.071122716    0.013587827    0.071122716    0.013587827    0.071122716    0.013587827
            605    0.039949823    0.007839616    0.039949823    0.007839616    0.039949823    0.007839616
            610    0.043071476    0.006719917    0.043071476    0.006719917    0.043071476    0.006719917
            615    0.094885433    0.040810667    0.094885433    0.040810667    0.094885433    0.040810667
            620    0.094994153    0.034282555    0.094994153    0.034282555    0.094994153    0.034282555
            625    0.045312559   0.0077395169    0.045312559   0.0077395169    0.045312559   0.0077395169
            630    0.061277244    0.017551124    0.061277244    0.017551124    0.061277244    0.017551124
            635     0.05344876    0.012591524     0.05344876    0.012591524     0.05344876    0.012591524
            640     0.03410061   0.0099005239     0.03410061   0.0099005239     0.03410061   0.0099005239
            645     0.12674982    0.079844975     0.12674982    0.079844975     0.12674982    0.079844975
            650    0.038650728   0.0064709923    0.038650728   0.0064709923    0.038650728   0.0064709923
            655    0.031463406   0.0092743774    0.031463406   0.0092743774    0.031463406   0.0092743774
            660    0.036397755   0.0064748312    0.036397755   0.0064748312    0.036397755   0.0064748312
            665    0.026921634   0.0051744279    0.026921634   0.0051744279    0.026921634   0.0051744279
            670     0.15755354     0.12531699     0.15755354     0.12531699     0.15755354     0.12531699
            675     0.02503811   0.0074210762     0.02503811   0.0074210762     0.02503811   0.0074210762
            680    0.031954449   0.0075895157    0.031954449   0.0075895157    0.031954449   0.0075895157
            685    0.058621696    0.017493406    0.058621696    0.017493406    0.058621696    0.017493406
            690    0.029402578   0.0068254155    0.029402578   0.0068254155    0.029402578   0.0068254155
            695    0.026754862   0.0056475325    0.026754862   0.0056475325    0.026754862   0.0056475325
            700    0.049530629    0.021666163    0.049530629    0.021666163    0.049530629    0.021666163
            705    0.035855394    0.013084309    0.035855394    0.013084309    0.035855394    0.013084309
            710     0.02763063    0.012335986     0.02763063    0.012335986     0.02763063    0.012335986
            715    0.027444153   0.0074971497    0.027444153   0.0074971497    0.027444153   0.0074971497
            720    0.028284507    0.016413253    0.028284507    0.016413253    0.028284507    0.016413253
            725    0.020800472   0.0055397986    0.020800472   0.0055397986    0.020800472   0.0055397986
            730    0.027712422    0.013443155    0.027712422    0.013443155    0.027712422    0.013443155
            735    0.021174921   0.0076148531    0.021174921   0.0076148531    0.021174921   0.0076148531
            740    0.035968444    0.021305335    0.035968444    0.021305335    0.035968444    0.021305335
            745    0.011457756   0.0031887607    0.011457756   0.0031887607    0.011457756   0.0031887607
            750    0.013868819   0.0049516866    0.013868819   0.0049516866    0.013868819   0.0049516866
            755    0.014402658   0.0038530746    0.014402658   0.0038530746    0.014402658   0.0038530746
            760    0.021246772   0.0098351347    0.021246772   0.0098351347    0.021246772   0.0098351347
            765    0.023102657   0.0075335527    0.023102657   0.0075335527    0.023102657   0.0075335527
            770    0.021072204   0.0064613724    0.021072204   0.0064613724    0.021072204   0.0064613724
            775    0.084457402    0.071898624    0.084457402    0.071898624    0.084457402    0.071898624
            780    0.012424626   0.0036253936    0.012424626   0.0036253936    0.012424626   0.0036253936
            785    0.056340374    0.038114691    0.056340374    0.038114691    0.056340374    0.038114691
            790   0.0074317126   0.0029337137   0.0074317126   0.0029337137   0.0074317126   0.0029337137
            795    0.019377815   0.0081898851    0.019377815   0.0081898851    0.019377815   0.0081898851
            800   0.0088773228   0.0025717981   0.0088773228   0.0025717981   0.0088773228   0.0025717981
            805     0.05312742    0.040060935     0.05312742    0.040060935     0.05312742    0.040060935
            810   0.0046912401   0.0027074529   0.0046912401   0.0027074529   0.0046912401   0.0027074529
            815    0.010528307   0.0049395515    0.010528307   0.0049395515    0.010528307   0.0049395515
            820   0.0060152165    0.002551595   0.0060152165    0.002551595   0.0060152165    0.002551595
            825   0.0066273622   0.0031445489   0.0066273622   0.0031445489   0.0066273622   0.0031445489
            830    0.008896496   0.0029320686    0.008896496   0.0029320686    0.008896496   0.0029320686
            835    0.030631122    0.011006448    0.030631122    0.011006448    0.030631122    0.011006448
            840    0.012188701   0.0085405792    0.012188701   0.0085405792    0.012188701   0.0085405792
            845   0.0045422046   0.0020752695   0.0045422046   0.0020752695   0.0045422046   0.0020752695
            850   0.0091318505   0.0037008182   0.0091318505   0.0037008182   0.0091318505   0.0037008182
            855    0.019942185    0.011130228    0.019942185    0.011130228    0.019942185    0.011130228
            860   0.0086118897   0.0024977818   0.0086118897   0.0024977818   0.0086118897   0.0024977818
            865   0.0060739566   0.0021478743   0.0060739566   0.0021478743   0.0060739566   0.0021478743
            870   0.0075060629   0.0027924165   0.0075060629   0.0027924165   0.0075060629   0.0027924165
            875   0.0044665944   0.0018246052   0.0044665944   0.0018246052   0.0044665944   0.0018246052
            880   0.0058131101   0.0021651509   0.0058131101   0.0021651509   0.0058131101   0.0021651509
            885    0.002885059   0.0018101947    0.002885059   0.0018101947    0.002885059   0.0018101947
            890   0.0063668504   0.0027496798   0.0063668504   0.0027496798   0.0063668504   0.0027496798
            895   0.0053056692   0.0020058724   0.0053056692   0.0020058724   0.0053056692   0.0020058724
            900   0.0030689764   0.0015344209   0.0030689764   0.0015344209   0.0030689764   0.0015344209
            905   0.0022970669   0.0013261459   0.0022970669   0.0013261459   0.0022970669   0.0013261459
            910 -0.00020009844   0.0027726302 -0.00020009844   0.0027726302 -0.00020009844   0.0027726302
            915    0.028399016    0.019173228    0.028399016    0.019173228    0.028399016    0.019173228
            920   0.0053584646   0.0020252082   0.0053584646   0.0020252082   0.0053584646   0.0020252082
            925   0.0021966929   0.0016695759   0.0021966929   0.0016695759   0.0021966929   0.0016695759
            930   0.0028249803   0.0014263349   0.0028249803   0.0014263349   0.0028249803   0.0014263349
            935   0.0063413976   0.0022492516   0.0063413976   0.0022492516   0.0063413976   0.0022492516
            940   0.0025462205   0.0014806609   0.0025462205   0.0014806609   0.0025462205   0.0014806609
            945   0.0051085039   0.0026724166   0.0051085039   0.0026724166   0.0051085039   0.0026724166
            950   0.0022970669   0.0013261459   0.0022970669   0.0013261459   0.0022970669   0.0013261459
            955   0.0015313779   0.0018754695   0.0015313779   0.0018754695   0.0015313779   0.0018754695
            960   0.0090400198   0.0053868012   0.0090400198   0.0053868012   0.0090400198   0.0053868012
            965   0.0038284448    0.001712047   0.0038284448    0.001712047   0.0038284448    0.001712047
            970    0.007367185   0.0053058489    0.007367185   0.0053058489    0.007367185   0.0053058489
            975  1.9675197e-08   0.0010828075  1.9675197e-08   0.0010828075  1.9675197e-08   0.0010828075
            980  0.00070651573   0.0016867253  0.00070651573   0.0016867253  0.00070651573   0.0016867253
            985    0.045381832    0.032706014    0.045381832    0.032706014    0.045381832    0.032706014
            990   0.0023588781   0.0019990234   0.0023588781   0.0019990234   0.0023588781   0.0019990234
            995   0.0022317913   0.0012888554   0.0022317913   0.0012888554   0.0022317913   0.0012888554
           1000   0.0022317913   0.0012888554   0.0022317913   0.0012888554   0.0022317913   0.0012888554
