# y_bbZ-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              2      8396.0746      43.196389      8396.0746      43.196389      8396.0746      43.196389
            2.1      8333.9059      45.481486      8333.9059      45.481486      8333.9059      45.481486
            2.2      8120.5945      45.273988      8120.5945      45.273988      8120.5945      45.273988
            2.3       7853.447      41.085812       7853.447      41.085812       7853.447      41.085812
            2.4      7672.4047      40.900192      7672.4047      40.900192      7672.4047      40.900192
            2.5      7463.3063      42.150954      7463.3063      42.150954      7463.3063      42.150954
            2.6      7116.2417      39.393533      7116.2417      39.393533      7116.2417      39.393533
            2.7      6887.9463      40.433841      6887.9463      40.433841      6887.9463      40.433841
            2.8       6493.641      36.976851       6493.641      36.976851       6493.641      36.976851
            2.9      5982.5564      34.074839      5982.5564      34.074839      5982.5564      34.074839
              3      5644.0787      34.531376      5644.0787      34.531376      5644.0787      34.531376
            3.1       5271.572        33.1509       5271.572        33.1509       5271.572        33.1509
            3.2      4748.4937      31.837466      4748.4937      31.837466      4748.4937      31.837466
            3.3      4271.6986      31.333814      4271.6986      31.333814      4271.6986      31.333814
            3.4      3684.8422      24.793361      3684.8422      24.793361      3684.8422      24.793361
            3.5      3243.5582      24.860359      3243.5582      24.860359      3243.5582      24.860359
            3.6      2698.8925      23.747395      2698.8925      23.747395      2698.8925      23.747395
            3.7      2230.1019      20.910474      2230.1019      20.910474      2230.1019      20.910474
            3.8      1753.4419      18.485504      1753.4419      18.485504      1753.4419      18.485504
            3.9       1315.446      17.254906       1315.446      17.254906       1315.446      17.254906
              4      992.97806      16.481726      992.97806      16.481726      992.97806      16.481726
            4.1      667.73232      11.363116      667.73232      11.363116      667.73232      11.363116
            4.2      420.79417      10.434768      420.79417      10.434768      420.79417      10.434768
            4.3      259.74983      12.096642      259.74983      12.096642      259.74983      12.096642
            4.4      136.98473      7.1327098      136.98473      7.1327098      136.98473      7.1327098
            4.5      60.277471      3.0707805      60.277471      3.0707805      60.277471      3.0707805
            4.6      24.769421      4.2591793      24.769421      4.2591793      24.769421      4.2591793
            4.7      7.3338203      1.1915749      7.3338203      1.1915749      7.3338203      1.1915749
            4.8      1.2186341     0.46058657      1.2186341     0.46058657      1.2186341     0.46058657
            4.9     0.94023138     0.38946321     0.94023138     0.38946321     0.94023138     0.38946321
              5     0.94023138     0.38946321     0.94023138     0.38946321     0.94023138     0.38946321
