            bin (pT_b)   qTcut           order/list                                                                 dsigma +-            error

         0           5   extrapolation   dNNLO.QCD                                                                   5313.05567 +-         17.42552
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   extrapolation   NNLO.QT-CS.42                 woVT2                                         2290.79162 +-         11.30587
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   133.05756 +-          0.21361
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1224.67517 +-          1.18762
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1838.97664 +-         13.18239
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -174.44533 +-          0.77103

         0           5   0.01            dNNLO.QCD                                                              5311.68775 +-         18.16173
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.01            NNLO.QT-CS.42                 woVT2                                         2289.42371 +-         12.41059
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   133.05756 +-          0.21361
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1224.67517 +-          1.18762
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1838.97664 +-         13.18239
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -174.44533 +-          0.77103

         0           5   0.05            dNNLO.QCD                                                              5315.04532 +-         15.22952
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.05            NNLO.QT-CS.42                 woVT2                                         2292.78128 +-          7.49083
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   133.05756 +-          0.21361
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1224.67517 +-          1.18762
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1838.97664 +-         13.18239
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -174.44533 +-          0.77103

         0           5   0.1             dNNLO.QCD                                                              5314.25018 +-         14.64915
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.1             NNLO.QT-CS.42                 woVT2                                         2291.98613 +-          6.22671
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   133.05756 +-          0.21361
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1224.67517 +-          1.18762
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1838.97664 +-         13.18239
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -174.44533 +-          0.77103

         0           5   0.15            dNNLO.QCD                                                              5312.06570 +-         14.44759
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.15            NNLO.QT-CS.42                 woVT2                                         2289.80165 +-          5.73647
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   133.05756 +-          0.21361
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1224.67517 +-          1.18762
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1838.97664 +-         13.18239
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -174.44533 +-          0.77103

         0           5   0.2             dNNLO.QCD                                                              5309.28157 +-         14.35495
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.2             NNLO.QT-CS.42                 woVT2                                         2287.01753 +-          5.49898
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   133.05756 +-          0.21361
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1224.67517 +-          1.18762
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1838.97664 +-         13.18239
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -174.44533 +-          0.77103

         0           5   0.25            dNNLO.QCD                                                              5305.39961 +-         14.28191
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.25            NNLO.QT-CS.42                 woVT2                                         2283.13557 +-          5.30537
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   133.05756 +-          0.21361
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1224.67517 +-          1.18762
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1838.97664 +-         13.18239
