# m_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16   -0.058150838    0.058147927     -0.2064581     0.20644778   -0.020973184    0.020972136
             17              0              0              0              0              0              0
             18    0.080967597    0.048495866    0.055291062    0.032573146     0.16324301     0.10999609
             19    0.021986034    0.021984934   0.0072731844   0.0072728207    0.025530727     0.02552945
             20    0.088079886    0.057574463   -0.094929614     0.21285876     0.10105134    0.074243865
             21   -0.021097207    0.021096152   -0.041934076    0.041931979    -0.01158771     0.01158713
             22     0.08159497     0.04880738     0.06329162     0.03816286     0.11620726    0.072350963
             23     0.07157989    0.041769004    0.044884358    0.025962587     0.13262626    0.080989672
             24     0.17416927    0.092459769     0.14977709    0.091681655     0.21353743    0.099094962
             25     0.26596704     0.16043141     0.18559162     0.10185119     0.84498435       0.705631
             26     0.12423296    0.077376799     0.10525252      0.1408009     0.12663977    0.066410169
             27     0.18939777     0.10577637      0.1412067    0.078483596     0.27506481     0.16574076
             28      0.1308162    0.084923614     0.11168715    0.068076493      0.1483743     0.10217703
             29    0.084368158     0.11322371    0.035746935     0.15188656     0.10057541    0.093240047
             30     0.29253017     0.11003318     0.21946481    0.085060682     0.50062122     0.20587033
             31     0.38713296     0.12373513     0.28807653    0.087691041     0.94172279     0.54155815
             32     0.49643687     0.14331648     0.39634692     0.11850167     0.67569385     0.19777141
             33     0.27718379     0.09878469     0.20938101    0.070212323     0.38440167     0.15590849
             34     0.43702123     0.13044528      0.3369609     0.09109274     0.66939999     0.21610759
             35     0.54982793     0.15993084      0.4449743      0.1251252     0.58668491     0.26587205
             36     0.63836871     0.16679275      0.4938838     0.11988133     0.83335137     0.67194365
             37     0.66118938     0.14972237     0.48382235     0.11047448      1.0715715     0.29038722
             38     0.52068939     0.14622515     0.39585112     0.10199901      1.3159369     0.71365001
             39     0.61171173     0.17060184     0.47181006     0.13228667     0.87092066     0.30198384
             40     0.58883185     0.17105661     0.17528268     0.62657059     0.60209887      0.3143542
             41      1.0650547     0.25647023     0.83182598      0.1989324      2.9763273      1.4634461
             42      1.0132737     0.19835816     0.78023128     0.14778287      1.4277821       0.331404
             43     0.93466313     0.20664729     0.73982106     0.14392014      1.3552106     0.44007371
             44      1.5718581     0.26894418      1.1724961     0.19422098      3.2762844      1.0272277
             45      1.2490978     0.22622567      1.0008069     0.17767562      1.8101369      0.4020655
             46      1.0580408     0.22987653     0.86008882     0.17319846      1.2848603     0.56127231
             47      1.6224196     0.27812078      1.2711737     0.21119735       2.229024     0.60287889
             48      1.7765687     0.40806162      1.4368978     0.29847123      3.0790497      1.9291128
             49      1.6648061     0.29199445      1.3038547      0.2164185       3.226014      1.2681013
             50      1.6752966     0.31580222      1.3784723     0.27029251      2.2447201      0.4603355
             51      1.7114542     0.28117202      1.3888228     0.23403921      2.2110547     0.36916814
             52      2.0040128     0.29889349      1.5731235     0.22902678      2.7749564     0.76221359
             53      2.4927559     0.48508203      1.9200894     0.41614088        5.44603       1.257496
             54      2.1753156     0.35664157      1.7335307     0.27020451      3.4831944      1.0511044
             55      2.8801049     0.42540739      2.2478619     0.33934864      6.1547887      1.7542082
             56      2.4825352     0.43407853      2.0636078     0.34520908      5.5271483      5.9562844
             57      2.9001782     0.40862533      2.3455301     0.30969783      4.4298916      1.4289906
             58      3.0503771     0.36992047      2.4913431      0.2921607      4.8604793      1.3099389
             59      3.0621222     0.39727532      2.4097357     0.29921891      5.8424844      1.2773663
             60      3.7016094     0.54475856      3.0077077      0.4449569      7.6149731      2.7002038
             61      4.0421864      0.6805036      3.4049178     0.59889924      6.9478895      2.4003894
             62       4.107713     0.52024214      3.3470984     0.39540674      7.5481911      2.0482114
             63      3.9832743     0.56528941      3.1741731     0.43054128      6.3784503       1.193217
             64      4.7202396     0.47664123      3.8843983     0.37846291      6.2213408     0.77343631
             65       5.001156     0.51984899      4.1071996     0.41570578      9.8901107      2.9398167
             66      5.8978229     0.68987684      4.7516381     0.54961131      13.072933      4.6428877
             67       5.908371     0.79095418      5.0136959     0.72358924      7.1094324       1.959825
             68      5.2854046     0.62173769      4.2665362     0.48081404       10.42948      3.7754862
             69      7.1883737     0.97284668       6.131675     0.94351887      9.8127592      1.2858047
             70      6.2956492     0.64525968      5.0648629     0.51584356      10.326703      1.7450137
             71       7.368562     0.93574121      6.0459367     0.74537048      13.333075      3.0075867
             72      8.7701508      1.4287473      7.0632966      1.2571583      13.921408      2.5975553
             73      9.5638302       1.235953      7.8542857     0.99681687      19.357427      5.3023379
             74      7.9676588     0.77870239      6.6183883     0.64654836      8.9990933      2.1270158
             75      10.482887      2.0248279      8.7340523      1.7637071      14.715901       3.235542
             76      8.9869777     0.84313808      7.4502049     0.69051106       17.23184      4.9994933
             77       12.27418     0.97368966      10.169762     0.82457631      21.949632      4.1141897
             78      13.152885      1.1004953      10.781167     0.94388454      22.976776      3.1419579
             79      12.233359     0.88971591      10.225651     0.73590416      17.298652      2.3690951
             80      14.319287     0.95046993      11.612904     0.74244853      23.703615       4.147244
             81       16.61261      1.2125544      13.896818      1.0760158      26.926736      3.8957771
             82      18.275802      1.2656744      14.939117      1.0839018      36.669742      6.9534839
             83      20.471222      1.1274345      16.450214     0.87159653      43.038691      7.3447758
             84      25.522807      2.0787386      20.656277      1.7158666      52.393972      8.4559287
