#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         285           1.7058380      0.0387961        1.3777357      0.0276755        2.1427350      0.0568148       -19.23%     25.61%
         290           1.6357591       0.108301        1.3170815      0.0777413        2.0622636       0.155231       -19.48%     26.07%
         295           1.5103563      0.0391227        1.2168270      0.0277608        1.9036471      0.0574578       -19.43%     26.04%
         300           1.4232988      0.0415780        1.1462497      0.0295140        1.7939891      0.0610326       -19.47%     26.04%
         305           1.3035246      0.0381426        1.0514090      0.0270405        1.6388938      0.0562213       -19.34%     25.73%
         310           1.2236772      0.0416645       0.98126698      0.0294063        1.5504888      0.0612352       -19.81%     26.71%
         315           1.1077506      0.0332818       0.89218582      0.0236099        1.3968037      0.0487944       -19.46%     26.09%
         320           1.0905959      0.0343913       0.87069759      0.0242892        1.3900208      0.0506043       -20.16%     27.46%
         325          0.97973259      0.0344576       0.78918324      0.0244125        1.2340196      0.0505332       -19.45%     25.95%
         330          0.88226578      0.0269079       0.71137086      0.0191557        1.1095587      0.0395531       -19.37%     25.76%
         335          0.82317901      0.0297619       0.66711424      0.0212304        1.0272260      0.0434382       -18.96%     24.79%
         340          0.76619793      0.0501255       0.62554789      0.0363365       0.94749542      0.0728879       -18.36%     23.66%
         345          0.72184612      0.0347782       0.58284811      0.0247040       0.90656806      0.0507403       -19.26%     25.59%
         350          0.65749469      0.0293479       0.52623337      0.0219422       0.82655030      0.0431508       -19.96%     25.71%
         355          0.63928064      0.0319006       0.51382262      0.0226361       0.80691757      0.0465520       -19.62%     26.22%
         360          0.61757209      0.0287207       0.49382939      0.0200508       0.78437275      0.0427924       -20.04%     27.01%
         365          0.56517893      0.0331770       0.45708841      0.0235638       0.70829608      0.0483210       -19.13%     25.32%
         370          0.52501772      0.0220754       0.42277690      0.0156278       0.66088839      0.0324366       -19.47%     25.88%
         375          0.49430284      0.0242990       0.40051004      0.0172737       0.61753564      0.0357027       -18.97%     24.93%
         380          0.48570927      0.0216051       0.38975887      0.0151881       0.61375463      0.0319559       -19.75%     26.36%
         385          0.41868149      0.0199953       0.33860179      0.0141332       0.52335392      0.0294683       -19.13%     25.00%
         390          0.40076126      0.0178691       0.32095181      0.0124177       0.50808404      0.0268983       -19.91%     26.78%
         395          0.45636593      0.0680759       0.35643130      0.0480858       0.59620348      0.0991286       -21.90%     30.64%
         400          0.35809038      0.0210239       0.29053964      0.0140630       0.44677356      0.0310410       -18.86%     24.77%
         405          0.31938426      0.0241957       0.25711395      0.0166396       0.39975956      0.0353368       -19.50%     25.17%
         410          0.26146009      0.0486027       0.21860861      0.0346790       0.31350040      0.0701553       -16.39%     19.90%
         415          0.30220980      0.0148870       0.24248901      0.0104897       0.38164013      0.0220382       -19.76%     26.28%
         420          0.27828858      0.0210422       0.22250689      0.0149114       0.35346772      0.0307002       -20.04%     27.01%
         425          0.27007334      0.0334555       0.21759959      0.0235331       0.33933498      0.0489934       -19.43%     25.65%
         430          0.25266471      0.0241028       0.20088098      0.0171152       0.32365136      0.0350506       -20.50%     28.10%
         435          0.24438716      0.0151243       0.19602722      0.0106779       0.30909466      0.0224802       -19.79%     26.48%
         440          0.22548648      0.0166444       0.18185455      0.0117953       0.28315849      0.0244206       -19.35%     25.58%
         445          0.21505596      0.0117419       0.17207066     0.00814226       0.27305521      0.0176897       -19.99%     26.97%
         450          0.22833904      0.0416174       0.18106187      0.0295018       0.29194943      0.0603550       -20.70%     27.86%
         455          0.20634044      0.0117380       0.16323712     0.00822823       0.26577152      0.0175625       -20.89%     28.80%
         460          0.16176855      0.0206479       0.13028353      0.0146436       0.20270184      0.0300895       -19.46%     25.30%
         465          0.16405028      0.0134645       0.13200044     0.00953065       0.20569246      0.0197506       -19.54%     25.38%
         470          0.15739167      0.0119225       0.12685187     0.00824433       0.19770036      0.0180643       -19.40%     25.61%
         475          0.16113978      0.0131064       0.12973124     0.00928407       0.20251581      0.0192254       -19.49%     25.68%
         480          0.15017478      0.0250386       0.11896754      0.0176820       0.19294440      0.0365135       -20.78%     28.48%
         485          0.14816863      0.0113124       0.11849400     0.00801152       0.18740072      0.0166331       -20.03%     26.48%
         490          0.12646509     0.00908938       0.10104143     0.00633083       0.16232269      0.0131789       -20.10%     28.35%
         495          0.12359419     0.00788698       0.10009672     0.00558006       0.15424252      0.0117291       -19.01%     24.80%
         500          0.10315499      0.0293167      0.083506950      0.0208918       0.12863473      0.0422873       -19.05%     24.70%
         505          0.10197473      0.0113435      0.083119229     0.00810808       0.12583833      0.0165527       -18.49%     23.40%
         510          0.10089422      0.0111183      0.081843631     0.00785408       0.12555097      0.0163760       -18.88%     24.44%
         515         0.096336111     0.00934673      0.076959520     0.00656470       0.12220804      0.0138096       -20.11%     26.86%
         520         0.072344618      0.0166372      0.060041943      0.0118050      0.087157310      0.0241693       -17.01%     20.48%
         525         0.091706143      0.0105706      0.073679389     0.00749285       0.11527457      0.0154940       -19.66%     25.70%
         530         0.073749567      0.0127808      0.059946810     0.00902844      0.091442512      0.0186134       -18.72%     23.99%
         535         0.077833571     0.00789041      0.062821892     0.00550298      0.097237208      0.0117886       -19.29%     24.93%
         540         0.079460402     0.00602377      0.063679382     0.00413560       0.10037299     0.00922398       -19.86%     26.32%
         545         0.082702461      0.0134223      0.065463518     0.00921827       0.10493831      0.0197354       -20.84%     26.89%
         550         0.066316540      0.0353220      0.053749751      0.0250854      0.082744371      0.0510789       -18.95%     24.77%
         555         0.072667177     0.00659008      0.057488835     0.00454255      0.093310305      0.0102183       -20.89%     28.41%
         560         0.068478440      0.0345018      0.054365390      0.0244429      0.087898589      0.0500816       -20.61%     28.36%
         565         0.056819267     0.00820028      0.046436488     0.00580760      0.070026560      0.0120345       -18.27%     23.24%
         570         0.065011188     0.00458476      0.052529421     0.00368839      0.082321913     0.00698462       -19.20%     26.63%
         575         0.062660122     0.00831537      0.050291387     0.00588956      0.078842699      0.0122081       -19.74%     25.83%
         580         0.050427374     0.00474992      0.041066657     0.00333781      0.062164240     0.00716677       -18.56%     23.27%
         585         0.050020282     0.00547412      0.039779344     0.00382672      0.063737255     0.00820186       -20.47%     27.42%
         590         0.057939755     0.00727838      0.045294734     0.00512891      0.075492375      0.0107007       -21.82%     30.29%
         595         0.049259436     0.00509608      0.039489241     0.00355359      0.062172590     0.00767522       -19.83%     26.21%
         600         0.047946678     0.00454506      0.038689032     0.00315674      0.059956050     0.00685987       -19.31%     25.05%
         605         0.050741094     0.00584518      0.040438045     0.00405211      0.064736728     0.00884793       -20.31%     27.58%
         610         0.038924360     0.00354046      0.031183133     0.00241117      0.049160604     0.00556296       -19.89%     26.30%
         615         0.036213876     0.00527267      0.029391307     0.00372464      0.044866898     0.00784982       -18.84%     23.89%
         620         0.044831616     0.00661788      0.035044017     0.00464941      0.058190833     0.00980277       -21.83%     29.80%
         625         0.037011861     0.00368287      0.029853569     0.00253707      0.046295615     0.00568771       -19.34%     25.08%
         630         0.032833020     0.00393803      0.026277756     0.00273367      0.041476033     0.00594674       -19.97%     26.32%
         635         0.028972095      0.0183528      0.023141181      0.0129545      0.036613372      0.0267123       -20.13%     26.37%
         640         0.026629214     0.00495591      0.021655538     0.00348578      0.032939356     0.00736085       -18.68%     23.70%
         645         0.029772141     0.00436237      0.024046959     0.00301577      0.037173668     0.00660562       -19.23%     24.86%
         650         0.032785973     0.00377595      0.026192239     0.00262585      0.041475962     0.00572067       -20.11%     26.51%
         655         0.028073771     0.00321469      0.021987107     0.00216713      0.036379302     0.00503422       -21.68%     29.58%
         660         0.024345686     0.00352675      0.020019123     0.00246324      0.029647267     0.00532434       -17.77%     21.78%
         665         0.030200574      0.0104895      0.023319166     0.00734572      0.039866141      0.0154245       -22.79%     32.00%
         670         0.028154930     0.00320514      0.022763919     0.00223326      0.035251814     0.00495954       -19.15%     25.21%
         675         0.022331506      0.0145164      0.017852116      0.0102641      0.028350506      0.0211248       -20.06%     26.95%
         680         0.021069587     0.00538457      0.018314169     0.00332058      0.025661462     0.00808661       -13.08%     21.79%
         685         0.029130856     0.00503041      0.022756748     0.00353253      0.038210925     0.00747421       -21.88%     31.17%
         690         0.024910100     0.00382825      0.019419718     0.00267708      0.032481644     0.00570530       -22.04%     30.40%
         695         0.018919587     0.00320689      0.014635129     0.00180447      0.024329288     0.00503043       -22.65%     28.59%
         700         0.018975307     0.00223957      0.015042167     0.00155165      0.024129559     0.00341986       -20.73%     27.16%
         705         0.028678672     0.00968485      0.022135505     0.00689196      0.037995422      0.0140068       -22.82%     32.49%
         710         0.024645851     0.00590970      0.018682446     0.00413363      0.033254890     0.00873116       -24.20%     34.93%
         715         0.024590264     0.00675211      0.018880098     0.00476484      0.032718002     0.00987089       -23.22%     33.05%
         720         0.012424511     0.00261600      0.010169694     0.00179365      0.015151437     0.00402077       -18.15%     21.95%
         725         0.016178598     0.00202282      0.013013222     0.00140592      0.020260528     0.00308777       -19.57%     25.23%
         730         0.016199548     0.00230564      0.013701643     0.00143031      0.020045405     0.00355777       -15.42%     23.74%
         735         0.022885841     0.00699291      0.017971854     0.00493219      0.029648202      0.0102496       -21.47%     29.55%
         740        0.0094979500     0.00271596     0.0080451508     0.00189264      0.010987031     0.00404837       -15.30%     15.68%
         745         0.015032658     0.00230722      0.012346881     0.00174022      0.018451158     0.00361574       -17.87%     22.74%
         750        0.0073595229      0.0222541     0.0059853987      0.0156481     0.0087312213      0.0324540       -18.67%     18.64%
         755         0.014221307     0.00168630      0.011159272     0.00118445      0.018369034     0.00258799       -21.53%     29.17%
         760         0.020736782     0.00824331      0.015230472     0.00576642      0.028993819      0.0121170       -26.55%     39.82%
         765         0.014065591     0.00349945      0.010780667     0.00242112      0.018813801     0.00524126       -23.35%     33.76%
         770        0.0085655981     0.00188018     0.0071708128     0.00127439      0.010023630     0.00294268       -16.28%     17.02%
         775        0.0096728317     0.00162925     0.0081083644     0.00115652      0.011472059     0.00244624       -16.17%     18.60%
         780         0.010415345     0.00401675     0.0082722703     0.00283254      0.013193200     0.00587909       -20.58%     26.67%
         785        0.0085359773     0.00124931     0.0069390277    0.000886688      0.010438300     0.00187905       -18.71%     22.29%
         790        0.0090481116     0.00161288     0.0073311479     0.00113465      0.011207062     0.00243773       -18.98%     23.86%
         795         0.011433981     0.00152593     0.0087313793     0.00104872      0.015348369     0.00233237       -23.64%     34.23%
         800        0.0098923728     0.00342920     0.0076614819     0.00239478      0.012961156     0.00507134       -22.55%     31.02%
         805        0.0088070956     0.00250968     0.0067513325     0.00172491      0.011796550     0.00378171       -23.34%     33.94%
         810         0.010315495     0.00681676     0.0080573660     0.00482295      0.013471511     0.00990569       -21.89%     30.59%
         815        0.0077140941     0.00104549     0.0059847088    0.000832750     0.0099891096     0.00163218       -22.42%     29.49%
         820        0.0064645162     0.00201979     0.0052230398     0.00138951     0.0079755662     0.00305661       -19.20%     23.37%
         825        0.0072256774     0.00109998     0.0057494316    0.000765321     0.0093448543     0.00146379       -20.43%     29.33%
         830        0.0082025771     0.00112427     0.0061529306    0.000779097      0.011276825     0.00173070       -24.99%     37.48%
         835        0.0069266404    0.000907938     0.0053310358    0.000618455     0.0091876360     0.00141206       -23.04%     32.64%
         840        0.0094700110     0.00167732     0.0070044673     0.00110900      0.013184533     0.00266077       -26.04%     39.22%
         845        0.0063394812     0.00176671     0.0050068683     0.00116430     0.0081232988     0.00280488       -21.02%     28.14%
         850        0.0063558544    0.000845388     0.0050606938    0.000601025     0.0080780467     0.00131202       -20.38%     27.10%
         855        0.0059476564     0.00102917     0.0047938343    0.000670297     0.0074474179     0.00165174       -19.40%     25.22%
         860        0.0061719385    0.000806619     0.0047066191    0.000554547     0.0084203819     0.00142076       -23.74%     36.43%
         865        0.0075344792     0.00105257     0.0055699106    0.000711618      0.010461556     0.00164034       -26.07%     38.85%
         870        0.0075009865     0.00204355     0.0056591997     0.00139565      0.010195602     0.00311586       -24.55%     35.92%
         875        0.0043892934     0.00634063     0.0032929858     0.00446516     0.0060503368     0.00924566       -24.98%     37.84%
         880        0.0048147597    0.000780101     0.0039034718    0.000522896     0.0059583584     0.00129563       -18.93%     23.75%
         885        0.0081360991     0.00450960     0.0063880935     0.00321443      0.010409700     0.00653353       -21.48%     27.94%
         890        0.0051237490    0.000833513     0.0040115750    0.000591759     0.0066716716     0.00126843       -21.71%     30.21%
         895        0.0090600332     0.00284296     0.0066174912     0.00198605      0.012716123     0.00418444       -26.96%     40.35%
         900        0.0037966973    0.000777090     0.0029147408    0.000469563     0.0049047983     0.00123198       -23.23%     29.19%
         905        0.0036216622     0.00123284     0.0029412550    0.000866775     0.0045000281     0.00183728       -18.79%     24.25%
         910        0.0045180910    0.000728346     0.0035788141    0.000510828     0.0057905765     0.00111439       -20.79%     28.16%
         915        0.0042099736    0.000825574     0.0031959886    0.000571336     0.0056524486     0.00124818       -24.09%     34.26%
         920        0.0043768325    0.000933540     0.0033803577    0.000640453     0.0062214849     0.00148051       -22.77%     42.15%
         925        0.0035903865    0.000862771     0.0028438834    0.000599891     0.0045626322     0.00130150       -20.79%     27.08%
         930        0.0041869990    0.000499806     0.0031834464    0.000352299     0.0056521946    0.000769492       -23.97%     34.99%
         935        0.0022416537     0.00446705     0.0018120799     0.00315078     0.0027757246     0.00650374       -19.16%     23.82%
         940        0.0027398182     0.00112845     0.0022141973    0.000791720     0.0034056532     0.00167364       -19.18%     24.30%
         945        0.0040078996     0.00170834     0.0030754638     0.00119943     0.0053027827     0.00251672       -23.26%     32.31%
         950        0.0040123386    0.000582163     0.0031898800    0.000410503     0.0051142536    0.000883060       -20.50%     27.46%
         955        0.0041985448    0.000884412     0.0031582143    0.000617501     0.0056894228     0.00131455       -24.78%     35.51%
         960        0.0030350139    0.000590739     0.0024206371    0.000418778     0.0037823812    0.000906244       -20.24%     24.62%
         965        0.0035795268    0.000615569     0.0026990319    0.000430368     0.0048564750    0.000957333       -24.60%     35.67%
         970        0.0031529244    0.000543859     0.0025471947    0.000372031     0.0038972466    0.000842117       -19.21%     23.61%
         975        0.0038285402    0.000548994     0.0029115375    0.000378958     0.0051404312    0.000849478       -23.95%     34.27%
         980        0.0020028260    0.000515941     0.0016864428    0.000337507     0.0022913303    0.000845907       -15.80%     14.40%
         985        0.0024031848    0.000451036     0.0017601497    0.000273054     0.0032512089    0.000743068       -26.76%     35.29%
         990        0.0034794519     0.00233133     0.0025637160     0.00163772     0.0048424478     0.00341096       -26.32%     39.17%
         995        0.0026445288     0.00110195     0.0020714910    0.000751467     0.0033873727     0.00169675       -21.67%     28.09%
